DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR
3732, 12530,9,4,9,2, 203, 6696,2,   0, 928,   0,1023,   0,   0,   0,1023,   0,   0, 339,   0,   0,   0,  0, 521,  0, 0,  0,0,   0, 0, 68,  0, 33,  0, 98
3733, 31141,9,3,5,0,1455, 3936,3,   0,1712,   0,   0,   0, 345,   0,   0,   0,   0, 316,   0,   0,   0,  0, 700,  0, 0,  0,0, 231, 0,120, 65, 58, 79, 98
3734, 14341,9,2,3,0, 892, 6306,5,   0, 278, 378,   0,   0,   0, 181,   0,   0,   0,   0, 162,   0,   0,  0, 213, 35, 0,  0,0,  19, 0, 46,  0,  0, 42,  0
3735, 24791,9,2,3,0, 355, 7356,2,   0, 610, 567,   0,   0,   0, 488,   0,   0,   0,   0,  79,   0,   0,  0, 545,  0, 0,  0,0,   0, 0, 65, 46, 45, 10, 67
3736, 17926,9,2,3,0, 557, 6103,2,   0,1241, 963,   0,   0,   0, 616,   0,   0,   0,   0, 252,   0,   0,  0, 890, 95, 0,  0,0,  28, 0,323,  0,  0, 99,  0
3737, 45142,9,3,7,3,2494, 1567,2,   0,2333, 637,   0,   0,   0, 192,   0,   0,   0,   0, 332,   0,   0,  0, 894,113, 0,  0,0, 875, 0,564,  0,  0,102,  0
3738, 18121,9,3,5,0,1023, 4393,2,   0,1485,   0,   0,   0, 375,   0,   0,   0,   0, 234,   0,   0,   0,  0, 621,  0, 0,  0,0, 176, 0, 79, 50, 41, 35,129
3739, 26686,9,3,6,0,1731, 2636,5,   0, 378,   0,   0,   0,  62,   0,   0,   0,   0,  46,   0,   0,   0,  0, 153,  0, 0,  0,0,  68, 0, 49,  0,  8,  5, 34
3740, 11672,9,3,6,0, 913, 4819,2,   0, 627,   0,   0, 450,   0,   0,   0, 450,   0, 165,   0,   0,   0,  0, 313,  0, 0,  0,0,  57, 0, 92, 68, 15,  0, 47
3741, 14582,9,1,2,0, 567, 6127,5,  36, 328, 556,   0,   0,   0, 449,   0,   0,  36,   0, 107,   0,   0,  0, 243,  0, 0,  0,0,  29, 0, 56,  0, 23,  0,  0
3742, 23985,9,1,2,0, 560, 6203,3,   0, 381, 560,   0,   0,   0, 423,   0,   0,   0,   0, 137,   0,   0,  0, 271,  0, 0,  0,0,  34, 0, 76,  0, 13,  8, 57
3743, 16308,9,3,5,0,1019, 4398,2,   0, 980,   0,   0,   0, 280,   0,   0,   0,   0, 115,   0,   0,   0,  0, 430,  0, 0,  0,0,  40, 0,115, 56, 42, 40, 50
3744, 22174,9,3,6,0,1711, 2715,1,  60,1007,   0,   0, 294,   0,   0,   0, 294,  60, 262,   0,   0,   0,  0, 553,  0, 0,  0,0,  94, 0, 98,  0, 67,  0, 57
3745, 16677,9,4,9,2,1818,  914,2,   0, 979, 314,   0,   0,   0, 122,   0,   0,   0,   0, 132,   0,   0,  0, 697, 60, 0,  0,0,   0, 0,282,123,  0, 63,  0
3746, 22689,9,2,3,0, 373, 6696,2,   0, 426, 556,   0,   0,   0, 429,   0,   0,   0,   0, 101,   0,   0,  0, 320, 26, 0,  0,0,   0, 0,106,  0,  0,  0,  0
3747, 12260,9,1,1,0, 769, 5597,2,   0, 694, 974,   0,   0,   0, 687,   0,   0,   0,   0, 287,   0,   0,  0, 550,  0, 0,  0,0,   0, 0,144,  0, 55,  0,  0
3748, 14571,9,2,3,0, 346, 7397,2,   0, 597, 681,   0,   0,   0, 525,   0,   0,   0,   0, 135,   0,   0,  0, 561, 21, 0,  0,0,   0, 0, 36,  0, 63,  0,  0
3749, 20236,9,2,3,0, 709, 6182,2,   0,1743, 562,   0,   0,  41, 345,   0,   0,   0,   0, 176,   0,   0,  0,1332, 41, 0,  0,0, 252, 0,118,122,  0,111,255
3750, 17017,9,2,3,0, 464, 7426,2,   0, 578,   0, 846,   0,   0,   0, 846,   0,   0, 117,   0,   0,   0,  0, 336,  0, 0,  0,0,  46, 0, 79,  0, 16,  0, 67
3751, 10118,9,1,1,0, 549, 5976,3,   0, 525, 796,   0,   0,   0, 627,   0,   0,   0,   0, 169,   0,   0,  0, 377,  0, 0,  0,0,   0, 0,148,  0, 49,  0,  0
3752, 22072,9,4,9,2, 379, 1831,2,   0, 967, 300,   0,   0,   0, 202,   0,   0,   0,   0,  98,   0,   0,  0, 801,  0, 0,  0,0,   0, 0,166,  0,102,104,127
3753, 12666,9,1,2,0,1125, 4852,5,   0, 233,   0, 318,   0,   0,   0, 211,   0,   0,   0,   0, 107,   0,  0, 148,  0, 0,  0,0,   0, 0, 85,  0, 37,  0,  0
3754, 12114,9,4,8,0, 287, 7984,2,   0, 688, 642,   0,   0,  62, 443,   0,   0,   0,   0, 168,   0,   0,  0, 561, 31, 0,  0,0,   0, 0, 65, 57,  0, 41,118
3755, 22486,9,3,5,0,1541, 3101,1,   0, 722,   0,   0, 793,  30,   0,   0, 749,   0, 127,   0,   0,   0,  0, 239,  0, 0, 44,0, 233, 0, 93,  0,  0,  0,  0
3756, 32964,9,4,9,2,1081, 1099,2,   0, 524, 135,   0,   0,   0,  28,   0,   0,   0,   0,  83,   0,   0,  0, 391, 24, 0,  0,0,   0, 0,133,  0,  0,  0,  0
3757, 13225,9,1,2,1, 434, 7007,4,   0, 888, 566,   0,   0, 149, 396,   0,   0,   0,   0, 139,   0,   0,  0, 545, 31, 0,  0,0,  49, 0,145,143,  0,  0,  0
