DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,SIGNFORM,KFUELOT,FARM,TENANT,BUSINESS,OTHERUSE,BILLUG,BLPUSE,BILLFOIL,BILLKER,BILLEL,BILLUGP,BILLLPGP,BILLFOLP,BILLKERP,BILLELP
4686, 24791,9,2,3,0, 577, 6384,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4687, 22709,9,4,9,2,1053, 1768,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4688, 12612,9,2,4,0, 463, 7569,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4689, 15116,9,3,6,0,1307, 4365,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4690, 34939,9,3,5,4,3506,  423,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4691, 21860,9,2,3,0, 436, 6983,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4692, 19013,9,3,5,4,2325, 1035,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4693, 10264,9,3,5,0,1695, 2460,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4694, 19071,9,2,4,0,1084, 5388,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4695, 11846,9,3,6,0,1232, 3691,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4696, 20846,1,4,9,2,1171, 1016,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4697, 22486,9,3,5,0,1154, 2978,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4698,  8640,9,1,1,0, 485, 5904,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4699, 34001,1,2,3,0,1243, 5203,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4700, 13196,9,3,5,0,1121, 2993,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4701,  9159,9,1,2,1,1089, 4682,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4702, 10673,9,1,1,0, 518, 6458,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4703, 33714,9,2,3,0, 471, 8077,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4704,  7191,1,3,6,0, 919, 4769,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4705, 26684,9,1,2,1, 885, 4881,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4706, 44532,9,3,5,0,1037, 4682,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4707, 12675,9,3,7,0,1715, 3647,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4708, 16677,9,4,9,2,1029, 1147,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4709, 28728,8,1,2,0,1097, 4662,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4710,  9130,9,3,7,3,2729, 1593,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4711, 18907,9,4,9,2,2366,  567,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4712, 16659,9,2,3,0, 519, 7923,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4713, 21849,9,1,2,0, 993, 4658,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4714,  7828,9,1,2,1, 905, 4862,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4715, 30398,9,2,4,0, 471, 8087,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4716, 21745,9,1,2,0, 743, 5510,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4717, 18936,9,1,2,1, 350, 6820,2,1,1,0,0,0,1,0,0,0,0,1,9,9,9,9,1
4718, 33310,9,3,5,4,3766,  370,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4719, 25290,1,1,1,0, 590, 6194,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4720, 13789,9,2,4,0,1284, 4896,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4721, 13900,9,1,2,1, 998, 4778,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4722, 14294,9,4,9,2,2144,  644,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4723, 19486,9,1,2,1, 605, 6118,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4724, 66258,9,3,5,4,3040,  893,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4725, 22036,9,3,7,3,2547, 1543,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4726, 21022,9,4,9,2,2001, 1231,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4727, 19219,9,1,1,0, 663, 5580,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4728,  6720,9,1,1,0, 307, 7868,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4729, 20603,9,4,9,2, 266, 2212,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4730, 21651,9,3,5,0,1352, 3399,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4731, 15256,9,2,4,0, 801, 6755,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4732, 19815,9,3,5,0,1352, 3610,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4733, 20389,9,2,3,0, 739, 6483,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4734, 27608,9,3,5,4,2701, 1021,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4735, 26445,9,2,3,0, 400, 7147,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4736, 24778,9,1,2,0, 975, 5004,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4737, 14493,9,4,9,0,  53, 5298,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4738, 18532,9,2,3,0, 539, 6692,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4739, 28999,9,4,9,0, 249, 4293,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4740, 21784,9,4,9,2, 452, 2377,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4741, 18475,9,3,5,0,1185, 3478,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4742,  9341,9,2,4,0, 997, 5471,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4743, 16308,9,3,5,0,1696, 2458,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4744,  6819,9,1,2,1, 560, 6640,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4745, 19330,9,1,2,1, 716, 5464,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4746, 20059,9,3,7,3,2829, 1451,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4747,  5642,9,3,6,0,1007, 4467,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4748, 11649,9,3,5,0, 968, 4465,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4749, 11599,9,4,9,0, 125, 4771,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4750, 16192,9,1,2,0, 570, 5939,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4751, 22364,9,1,2,0, 861, 5234,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4752, 16619,9,4,9,2,1585, 1045,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4753, 29148,9,2,3,0, 824, 5433,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4754, 23359,9,3,7,0,1805, 3704,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4755, 19110,9,3,5,0,1201, 2937,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4756,  9149,9,1,2,1,1044, 4688,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4757, 11672,9,3,6,0,1279, 3462,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4758, 20013,9,1,2,1, 954, 4811,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4759,  7372,9,4,9,0, 131, 4734,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4760, 13440,9,1,1,0, 104,10404,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4761, 10285,9,3,6,0,1843, 2618,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4762, 10413,9,1,2,0, 873, 5220,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4763, 11442,9,2,4,0, 626, 7124,2,1,1,1,0,0,0,0,1,0,0,1,9,4,9,9,4
4764, 27652,9,3,7,3,2304, 2819,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4765, 13900,9,1,2,1,1079, 4619,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4766, 15142,9,4,8,0,2186, 2120,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4767, 19449,9,2,3,0, 595, 5958,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4768, 11845,9,3,7,3,2783, 1790,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4769,  6720,9,1,1,0, 257, 8601,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4770, 14391,9,1,2,1,1054, 4669,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4771, 17321,9,3,5,0, 834, 3800,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4772, 27579,9,2,4,0,1474, 4719,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4773, 17975,9,3,5,0, 850, 4620,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4774, 12134,9,3,5,0,1256, 4042,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4775, 16090,9,1,2,1, 472, 6896,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4776, 24211,9,3,6,0,1254, 3616,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4777, 20199,9,2,3,0, 651, 6421,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4778, 13342,9,1,1,0, 743, 5788,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4779, 13533,9,4,9,0, 306, 3821,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4780,  6325,9,1,1,0, 756, 5746,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4781,  9307,9,3,7,0,1731, 3628,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4782, 28783,9,1,2,0, 997, 5197,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4783,  7840,9,1,1,0, 249, 8158,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4784, 11120,9,1,2,1,1013, 4749,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4785,  7838,9,4,8,0,1423, 4119,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4786, 23356,9,3,5,0,1090, 4533,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4787, 18136,1,3,7,3,2595, 2391,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4788,  9259,9,1,1,0, 438, 6018,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4789, 22689,9,2,3,0, 429, 7723,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4790, 11722,9,4,8,0, 710, 6059,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4791, 35852,9,2,3,0, 728, 6505,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4792, 16564,9,3,5,4,3805,  296,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4793, 12114,9,4,8,0,1847, 3686,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4794,  9560,9,2,3,0, 598, 6340,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4795, 15199,9,2,4,0, 554, 8278,3,1,1,0,1,0,1,1,0,0,0,0,1,9,9,9,9
4796, 11984,9,1,2,0, 481, 6235,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4797, 16856,9,4,9,2, 642, 2000,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4798,  6857,9,3,6,0,1293, 4376,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4799, 16474,9,4,9,2, 205, 6678,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4800, 17450,9,4,9,2,1469,  726,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4801, 19110,9,3,5,0,1537, 2786,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4802, 19833,9,2,3,0, 687, 6199,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4803, 17632,9,3,5,4,4464,  138,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4804, 13185,9,4,9,2,1954,  653,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4805, 23445,9,4,8,0, 725, 6031,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4806, 18930,9,3,5,4,3299,  428,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4807, 28313,9,2,3,0, 857, 5981,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4808, 14095,9,4,8,0,4374, 1087,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4809, 13714,9,3,6,0,1713, 2709,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4810,  7659,9,4,8,0,2425, 1760,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4811, 17321,9,3,5,0,1740, 2376,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4812, 12114,9,4,8,0, 361, 6745,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4813, 19833,9,2,3,0, 788, 5689,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4814,  5918,9,3,6,0,1235, 3435,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4815, 22407,9,2,3,0, 671, 6722,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4816, 13920,9,4,9,0, 279, 4041,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4817,  7165,9,1,1,0, 496, 5876,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4818, 11158,9,3,7,3,2723, 2259,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4819, 14485,9,4,9,2, 942, 1228,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4820, 13440,9,1,1,0, 464, 5954,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4821, 15256,9,2,4,0, 525, 8711,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4822, 14103,9,3,7,3,3139, 1285,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4823,  9414,9,3,6,0, 811, 4383,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4824, 20793,9,2,3,0, 676, 6606,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4825,  5548,9,3,6,0,1214, 3649,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4826, 32964,9,4,9,2,  48, 6141,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4827, 22263,9,1,2,1,1010, 4753,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4828, 11351,9,1,1,0, 616, 6234,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4829, 12114,9,4,8,0,  57, 8099,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4830, 15563,9,3,6,0,1106, 4369,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4831, 16288,9,3,7,0,2875, 1790,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4832, 11717,9,4,8,0,3347, 1549,2,6,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4833, 35852,9,2,3,0, 553, 6545,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4834, 14875,9,2,3,0, 481, 7346,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4835, 15374,9,3,7,3,2229, 2766,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4836, 26892,9,3,7,3,3224, 1736,4,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4837, 21481,9,3,5,0, 957, 4353,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4838, 12915,9,4,8,0, 563, 7647,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4839,  9163,9,1,1,0, 676, 5561,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4840, 25990,9,2,3,0, 632, 6692,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4841, 14364,9,1,2,0, 545, 6056,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4842, 16619,9,4,9,2,1779, 1118,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4843, 14064,9,2,4,0,1232, 4908,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4844, 14064,9,2,4,0,1171, 4959,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4845, 23139,9,2,3,0, 426, 7800,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4846,  8642,9,1,1,0, 359, 6849,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4847, 11351,9,1,1,0, 676, 5988,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4848,  9050,9,4,8,0, 342, 6834,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4849, 15866,9,2,3,0, 665, 6199,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4850, 17629,9,3,7,3,3565, 1099,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4851, 12114,9,4,8,0, 335, 6866,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4852, 12294,9,3,7,3,2899, 1776,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4853, 17321,9,3,5,0,1677, 2494,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4854, 45379,1,2,3,0, 891, 6283,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4855, 15256,9,2,4,0, 709, 7449,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4856,  9149,9,1,2,1, 978, 4818,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4857,  9768,9,1,1,0, 230, 8583,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4858, 11900,9,2,3,0, 274, 7999,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4859, 13343,9,3,6,0,1447, 4257,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4860, 12231,9,4,8,0, 535, 6158,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4861, 22236,9,4,9,2,2131,  737,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4862, 16471,9,1,2,1,1034, 4707,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4863,  9271,9,1,1,0, 712, 5793,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4864, 21784,9,4,9,2, 417, 2464,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4865, 15017,9,1,2,1, 223, 7976,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4866, 18672,9,2,4,0, 611, 7690,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4867,  6978,9,1,1,0, 639, 5618,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4868, 19778,9,3,7,3,2409, 2581,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4869, 33128,9,3,5,4,4216,  188,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4870, 23901,9,2,3,0, 749, 6463,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4871, 13228,9,4,9,0,  68, 5226,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4872, 17321,1,3,5,0,1096, 3645,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4873, 30642,9,1,2,1, 893, 4874,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4874, 20914,9,3,5,0,1724, 3005,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4875, 13858,9,4,9,0, 116, 5010,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4876, 11120,9,1,2,1, 936, 4900,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4877, 20236,9,2,3,0, 828, 6020,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4878, 18382,9,4,9,2,1222,  969,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4879,  8208,9,1,2,0,1012, 4617,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4880, 17321,1,3,5,0, 827, 5122,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4881, 18975,9,3,5,0,1235, 3640,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4882, 11649,9,3,5,0,1679, 2490,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4883, 22602,9,4,9,2,1065,  943,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4884, 22036,9,3,7,3,3353, 1191,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4885, 10625,9,1,1,0, 697, 5844,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4886, 12231,9,4,8,0, 328, 6667,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4887, 22476,9,2,3,0, 550, 7823,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4888, 13789,9,2,4,0, 564, 8225,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4889, 12275,9,4,8,0,5086,  931,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4890, 61345,9,3,7,0,1712, 3651,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4891, 22469,9,3,5,0,1075, 4324,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4892, 12121,9,3,5,0,1415, 2862,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4893, 16548,9,1,2,1, 456, 6942,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4894, 16308,1,3,5,0,1625, 2590,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4895, 12114,9,4,8,0,1956, 3508,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4896, 16308,9,3,5,0,1465, 3141,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4897, 19434,9,3,5,4,4059,  244,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4898, 10909,9,3,5,0,1102, 3610,2,1,1,0,1,0,0,0,0,0,1,0,9,9,9,1,9
4899,  6918,9,3,6,0,2015, 2545,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4900, 13445,9,3,7,3,2054, 2945,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4901, 28387,9,4,9,2, 830, 2322,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4902, 18258,9,3,5,4,2507, 1094,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4903, 13859,9,4,8,0, 775, 4855,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4904, 12581,9,3,5,0,1576, 2790,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4905, 61574,9,3,5,4,3261,  442,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4906,  8267,9,1,1,0, 649, 5602,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4907, 24791,9,2,3,0, 390, 7194,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4908, 23378,9,3,5,0,1230, 3643,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4909, 27800,9,1,2,1, 913, 4897,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4910,  7111,9,4,8,0,1332, 4338,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4911, 23212,9,4,9,0,  79, 5176,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4912, 17629,9,3,7,3,2639, 1503,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4913, 12105,9,3,6,0,1021, 4298,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4914, 19778,9,3,7,3,2292, 2701,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4915, 14135,9,1,2,1,1119, 4653,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4916,  5878,9,3,6,0,1358, 3395,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4917, 12688,9,1,2,1,1082, 4613,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4918, 22072,1,4,9,2, 389, 1782,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4919, 38615,9,3,5,0,1130, 4482,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4920, 15256,9,2,4,0, 630, 8094,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4921, 17033,9,4,9,2,1420, 2326,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4922,  8948,9,4,8,0,4931,  965,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4923, 34044,9,2,3,0, 531, 6595,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4924,  7840,9,1,1,0, 251, 8134,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4925, 11442,9,2,4,0, 473, 9083,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4926, 10784,9,3,5,4,5046,   91,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4927,  9585,9,1,2,0, 634, 5943,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4928, 12236,9,1,2,0, 620, 5638,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4929, 21501,9,3,5,4,3521,  349,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4930, 19833,9,2,3,0, 722, 5797,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4931, 30577,9,3,5,0, 857, 4821,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4932, 12568,9,3,7,0,1669, 3866,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
